our_string	ourW	ourW_md	ourW_data	their_string	theirW	binding	comparison_res_rel	our_half_ulp_rel	their_file
11.70071794343184547116	22	0	22	11.700717943431852822	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071854630320403863	22	0	22	11.700718546303204039	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.70071857699826359816	22	0	22	11.700718576998263598	20	THEIRS	5.0e-20	5.0e-22	data/machine1_l171_c30_refit.out
11.7007189500395598	18	0	18	11.70071895003956	16	THEIRS	5.0e-16	5.0e-18	data/heat84_c28_legB_verify.out
3113034852.7302	14	14	14	3113034852.73	12	THEIRS	5.0e-12	5.0e-14	data/code/machine1_l171_c31b_check.out
0.37799731861372321824	20	20	18	0.377997318613723218	18	THEIRS	5.0e-18	5.0e-20	LANE_REGISTRY.md
4.102572403413173e-7	16	14	16	4.1025724034132e-7	14	THEIRS	5.0e-14	5.0e-16	data/code/machine1_heat72q_cycle23_grade.py
11.70071732067508397119	22	0	22	11.70071732067509867	19	THEIRS	5.0e-19	5.0e-22	data/machine1_c32_units_check.out
11.70071732564302772986	22	0	22	11.70071732564302773	19	THEIRS	5.0e-19	5.0e-22	data/machine1_l171_c30_refit.out
11.70071733393965011023	22	0	22	11.70071733393965011	19	THEIRS	5.0e-19	5.0e-22	data/machine1_l171_c30_refit.out
11.70071733817012448711	22	0	22	11.70071733817012449	19	THEIRS	5.0e-19	5.0e-22	data/machine1_heat86b_scored.out
11.70071793991922176981	22	0	22	11.70071793991922177	19	THEIRS	5.0e-19	5.0e-22	data/machine1_l171_c30_refit.out
0.000012358666777192682	17	0	17	1.2358666777193e-5	14	THEIRS	5.0e-14	5.0e-17	data/machine1_heat75_cycle25_verify.out
0.000012965524199220302938	20	20	20	1.2965524199220303e-5	17	THEIRS	5.0e-17	5.0e-20	data/machine1_heat77b_d4_e3_dps45.out
0.000002043245275314411635929011	25	20	25	0.000002043245275310082849767	22	THEIRS	5.0e-22	5.0e-25	data/heat82_c27_anchorblind_verify.out
0.00002043414489579706333876402	25	0	25	0.00002043414489579706333876	22	THEIRS	5.0e-22	5.0e-25	data/heat82_c27_anchorblind_verify.out
0.000021253705120081133	17	0	17	2.1253705120081e-5	14	THEIRS	5.0e-14	5.0e-17	data/machine1_heat75_cycle25_verify.out
0.00004239364411905785816252458	25	20	25	0.00004239364411905785816252	22	THEIRS	5.0e-22	5.0e-25	data/heat82_c27_anchorblind_verify.out
9.437482143326028e-8	16	13	16	9.437482143326e-8	13	THEIRS	5.0e-13	5.0e-16	data/code/machine1_heat72q_cycle23_grade.py
0.0000113024053869306474	18	12	18	1.1302405386931e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000114276914741756278	18	0	18	1.1427691474176e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000156622394198162003	18	12	18	1.5662239419816e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000192562483441479384	18	12	18	1.9256248344148e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000199877782467265233	18	12	18	1.9987778246727e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000203481867891008638	18	12	18	2.0348186789101e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000206266051388816556	18	0	18	2.0626605138882e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000208276143712711451	18	0	18	2.0827614371271e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000217581657134630285	18	0	18	2.1758165713463e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
0.0000230852454443543496	18	0	18	2.3085245444354e-5	14	THEIRS	5.0e-14	5.0e-18	data/machine1_heat75_cycle25_verify.out
9.0230233504601213598e-6	20	16	20	9.023023350460122e-6	16	THEIRS	5.0e-16	5.0e-20	machine1-l167-cycle29B-adjudicated-verified-122-123-registered.md
0.00001117837732684384948	19	12	19	1.1178377326844e-5	14	THEIRS	5.0e-14	5.0e-19	data/machine1_heat75_cycle25_verify.out
1.2854140424731987e-7	17	12	17	1.28541404247e-7	12	THEIRS	5.0e-12	5.0e-17	data/machine1_heat75_cycle25_verify.out
0.2234889609786364321684392	25	20	25	0.22348896097863643215	20	THEIRS	5.0e-20	5.0e-25	data/machine1_heat77b_d4_e3_dps45.out
0.000011177202905786257308	20	0	20	1.1177202905786e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000011314535302249129339	20	12	20	1.1314535302249e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000011315619632427466235	20	12	20	1.1315619632427e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000011491673118805782665	20	12	20	1.1491673118806e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
11.70071732617243968554	22	17	22	11.70071732616173	16	THEIRS	5.0e-16	5.0e-22	data/heat84_c28_legB_verify.out
0.000012346082009365195897	20	0	20	1.2346082009365e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000012346191072289338882	20	0	20	1.2346191072289e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
1.3039833408734001568e-6	20	12	20	1.3039833408734e-6	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019160564251142871281	20	12	20	1.9160564251143e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019161549085095014371	20	0	20	1.9161549085095e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019651594214745387899	20	12	20	1.9651594214745e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019662085031736461404	20	12	20	1.9662085031736e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019695309897624865453	20	12	20	1.9695309897625e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000020635050745303980162	20	12	20	2.0635050745304e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000020771697387481140726	20	0	20	2.0771697387481e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000020801690059847499577	20	12	20	2.0801690059847e-5	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
2.90060210674461882e-6	18	12	18	2.90060210674e-6	12	THEIRS	5.0e-12	5.0e-18	data/machine1_heat75_cycle25_verify.out
2941.343409645514682200	22	22	0	2941.343409645515	16	THEIRS	5.0e-16	5.0e-22	data/heat57_xsite_law.out
3080.363888492393134565	22	22	0	3080.363888492393	16	THEIRS	5.0e-16	5.0e-22	data/heat57_xsite_law.out
7.7021019182572418651e-6	20	0	20	7.7021019182572e-6	14	THEIRS	5.0e-14	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.000019658995286469870449	20	0	20	1.965899528647e-5	13	THEIRS	5.0e-13	5.0e-20	data/machine1_heat75_cycle25_verify.out
0.001123903193255665747441	22	22	22	0.0011239031932557	14	THEIRS	5.0e-14	5.0e-22	data/code/machine1_heat86_a_dispute_ladder.py
2.645521411788374749202	22	0	22	2.6455214117861	14	THEIRS	5.0e-14	5.0e-22	LANE_REGISTRY.md
0.715901410382353101826471806686390211412	39	28	39	0.715901410382353101826471806686	30	THEIRS	5.0e-30	5.0e-39	data/machine1_cycle16_zero_check.out
20.47553875539041250070580672257606628982697672534982415892304445074038	70	45	70	20.4755387553904105754015901041862271839908655588978505318629	60	THEIRS	5.0e-60	5.0e-70	data/results/m3_L171_a4_runA_output.txt
2.645521411811662868016126121203425397383542061426116391601434494133988	70	45	70	2.64552141181166286801612610709495901235009895377635768348022	60	THEIRS	5.0e-60	5.0e-70	data/results/m3_L170_G00_and_a_output.txt
47.29775881721048753252892984189264448715	40	28	40	47.2977588172104875325289298419	30	THEIRS	5.0e-30	5.0e-40	data/machine1_cycle16_zero_check.out
18.27116250114995103742643127267003069845583798142339490968430076608299	70	45	70	18.271162501149950953497895321776842232790188210809652700869	59	THEIRS	5.0e-59	5.0e-70	data/results/m3_L171_a5_runB_output.txt
0.604665681251852836643123626070601139328	39	28	39	0.6046656812518528366431236261	28	THEIRS	5.0e-28	5.0e-39	data/code/letter110_seven_zeros_verify.py
110.2778479937533731781573066709149353784	40	28	40	110.2778479937533731781573067	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
44.41100379785915585775068919377468929121	40	28	40	44.41100379785915585775068919	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.5246770865109702460561581363859170517377	40	28	40	0.5246770865109702460561581364	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.6203387601752353028098032884307054748114	40	28	40	0.6203387601752353028098032884	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.6310301952784749425929755304354963746469	40	28	40	0.6310301952784749425929755304	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.6608607494128433009276473936692815951709	40	28	40	0.6608607494128433009276473937	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.6852853131833004632846554525963375702378	40	28	40	0.6852853131833004632846554526	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
84.46688428178119162005426882055798964405	40	28	40	84.46688428178119162005426882	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
91.06135680391329435771957745869438819041	40	28	40	91.06135680391329435771957746	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
92.40067261379804243385567371291905783731	40	28	40	92.40067261379804243385567371	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
98.61599811620170433773193031445104738454	40	28	40	98.61599811620170433773193031	28	THEIRS	5.0e-28	5.0e-40	data/code/letter110_seven_zeros_verify.py
0.00001938636495511142948597724	25	0	25	1.93863649551e-5	12	THEIRS	5.0e-12	5.0e-25	data/heat84_c28_legB_verify.out
0.1417332396638871913954156850841850236231445619550166559428666039466590421897074308759327045441534914488594010712911557052299566314026453701541976364138148742188420142330184348	175	175	175	0.141733239663887191395415685084185023623144561955016655942866603946659042189707430875932704544153491448859401071291155704123242008525016251392377082433	150	THEIRS	5.0e-150	5.0e-175	data/results/m3_L171_Dstar_newton_refine_output.txt
111.029535543169674524656450309944350415345968	45	0	45	111.0295355431696745	19	THEIRS	5.0e-19	5.0e-45	letter19-astra-pa-graveyard-mining-conrey-li-2026-09-03.md
198.015309676251912424919918702208867155062695	45	0	45	198.015309676252	15	THEIRS	5.0e-15	5.0e-45	data/code/machine1_heat72s_m32_u45_matrices.json
147.422765342559602049521185010431506168772775	45	0	45	147.42276534256	14	THEIRS	5.0e-14	5.0e-45	data/code/machine1_heat72s_m32_u45_matrices.json
1.0358190282518332047200509449823316953728796221702158854025	59	0	59	1.035819028251833204720051	25	THEIRS	5.0e-25	5.0e-59	data/results/m3_L171_a4_runA_output.txt
11.70071732043366760115643248703981384933372309158163434335768649538461	70	44	70	11.7007173204313486662476372807001087	36	THEIRS	5.0e-36	5.0e-70	data/code/machine1_L176_selfcentring.py
7.462452876793686267533580351628741342713420050576096215872112391880894	70	45	70	7.46245287679360120222517372996362553	36	THEIRS	5.0e-36	5.0e-70	data/code/machine1_L176_selfcentring.py
1023.99696489309856959889907645107219615917800636694282081418	60	0	60	1023.996964893098572481203	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
12067.5392838864358990914849002499145063064693759072935773828	60	0	60	12067.53928388643589907927	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
15.9288374625486566146848751834920057118777925659017273717729	60	0	60	15.92883746254865661468488	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
1788.11559372536854129115969212601420961223695871002281785294	60	0	60	1788.115593725368541289388	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
20036.9667416032559384936916487313799793506055970515724213321	60	0	60	20036.96674160325593849369	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
2497.21035835833941982879469997121927417987582907423301649117	60	0	60	2497.210358358339419823706	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
255.959809467014373400242520103187695978354391280075464342879	60	0	60	255.9598094670143741208185	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
264.454347122307911983672400226301534899854594672250603091837	60	0	60	264.4543471223079119836724	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
28.4423352658193816385176234980665952453218895004288147272278	60	0	60	28.44233526581938163851762	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
288.836370539457664139402281288501790134101396968819621974052	60	0	60	288.8363705394576641394023	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
4095.99983314954149512294975459320029058585686339093572027343	60	0	60	4095.999833149541495123422	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
5.31691198313966349161522824112137830071683155502981816145525e-44	60	0	60	5.316911983139663491615228e-44	25	THEIRS	5.0e-25	5.0e-60	data/code/machine1_L176_selfcentring.py
63.6436054510928436205635222378642572900873638855268424999746	60	0	60	63.64360545109284380070751	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
7.44131606631590982878928926677901279209658564629524276968449	60	0	60	7.441316066315909828789289	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
81707.8887503504815916161196646430240924540032566975097184604	60	0	60	81707.88875035048159042992	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
0.0921370533958171443638818246418781369860186649656897428814079	60	0	60	0.09213705339581714436388182	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
95.8811399235215489283280893173078240013693378533475901294228	60	0	60	95.88113992352154892832809	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a4_runA_output.txt
999.053043304492252354371558575777492074754631929155859827204	60	0	60	999.0530433044922523543716	25	THEIRS	5.0e-25	5.0e-60	data/results/m3_L171_a5_runB_output.txt
