key	n_carriers	n_carriers_declaring_dps	working_precision_at_publication	guard_digits	knob_status	accuracy_at_publication	accuracy_status	example_carrier
196304036113	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
196386288375	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
196513936856	8	2	40	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
196513962593	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
196515942147	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
196575949062	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
196579462579	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
196579644414	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
196583321256	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
196589952864	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
196589952865	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.out
196620850317	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
196733526095	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_scored.json
196733526096	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle23-REVEAL-and-letter-the-family-fires-my-prereg-falls-m1s-prediction-holds.md
196876481840	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
196895285878	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
196943036750	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
196953098976	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1969667904	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
1970788922	1	1	20,30	-	RANGE	-	UNMEASURED	data/machine2_cycle17_census.json
197454234232	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
197481829902	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
197598193489	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
197613178359	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
197682134782	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
197728382874	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_sweep_c.json
197762316066	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
197812315633	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
197899738838	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_zeros_verified.json
198015309676	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
198040139857	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
198447681268	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_branch.json
198567940861	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
198742430416	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
1987781944	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
198784667591	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
199212858769	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
199247623941	10	4	60,80	-	RANGE	-	UNMEASURED	data/code/machine2_c31_calibrate.py
199302731975	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
199740520616	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
1998398544	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results2.json
199877782467	5	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1999600469	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results2.json
1999997019	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results2.json
200047468656	22	8	40	-	POINT	-	UNMEASURED	data/code/m2_c27_anchorblind.py
200168453226	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
200226629361	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
200317305780	2	2	40	-	POINT	-	UNMEASURED	data/machine2_cycle27_anchorblind_c2.json
200369667416	2	1	90	25	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
2005291429	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
200572445677	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.json
200872359963	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
200890803367	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
200921523981	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_e1_recheck.json
201172981755	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
201264346604	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
201264751943	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
201440013133	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_shifts.json
201611253266	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_ordcheck.json
201642073013	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
201840115852	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
201869013578	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_shifts.json
201939262555	1	1	90	25	POINT	-	UNMEASURED	data/machine2_c35_signgroup.json
201990595493	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
202304793333	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
202372537013	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
202376446719	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
202406759364	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_instrumentB_zetaOnZero.json
202464650653	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
202493594514	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
202551217149	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_instrumentB_zetaOnZero.json
202582288971	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
202604636095	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T0_e0.3_T600.json
202787577797	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T45.666_e0.3_T600.json
202932718614	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
203008231254	4	3	90,110,125	25,30	RANGE	-	UNMEASURED	data/machine2_c34_refit.json
203011514422	3	3	90,125,150	25,30	RANGE	-	UNMEASURED	data/m2_c38_runs.json
203111791880	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_breakdown.json
203240714184	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
203297700212	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_zeros_verified.json
203373871354	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.json
203466154018	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
203481867891	5	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
203823156811	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
2039331695	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
204018935262	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
2040457912	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bands.json
204179112582	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_gate1.json
204189671803	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
204223183392	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
204251432895	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
20432452753	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
204324527531	10	2	40	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
204341448957	4	3	40	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
204754755834	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c32_higher_coeffs.out
204755373988	5	2	60	-	POINT	-	UNMEASURED	data/code/machine2_c31_oos_runner.py
204755376957	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
204755387162	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c32_higher_coeffs.out
204755387553	33	16	90,110,125,150,200,400	25,30	RANGE	-	UNMEASURED	data/code/m2_c38_score.py
204755387554	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
204981473328	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
204996013470	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
2050493612	1	1	50	-	POINT	-	UNMEASURED	data/machine2_dn_dps50_n30.json
205056048997	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_scan_results.json
205284578149	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
205394697202	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
205396494820	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
205413649139	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
205424724698	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
205424724699	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results.json
2054247247	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle15-l105-epstein-fold-answer.md
205604187343	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
205745633122	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
205780678907	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
206117621004	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
206264179397	9	2	40	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
206264179398	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
206264205508	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
206266051388	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
206266051389	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.out
206350507453	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
206386752541	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
206452384501	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
206452384502	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
2065320231	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
206557382315	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T0_e0.3_T600.json
206577326412	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
206584219745	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T0_e0.3_T600.json
207070935162	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
2070709352	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_groundtruth.out
207375335087	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.json
2074130287	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
207483352912	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
207530599273	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
207570235745	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
207580105031	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_scan_results.json
207707550085	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
207707728630	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
207716973874	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
207716973875	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.out
207723881734	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
207725900059	1	1	50	-	POINT	-	UNMEASURED	data/machine2_dn_dps50_n30.json
207777172869	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
20781875113	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
207906258887	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
208016900598	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
208090854758	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
208109356718	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
208276143712	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
